trial_index,condition_name,total_signals,sifted_key_length,sifting_ratio,test_bits,estimated_qber,actual_qber,estimated_error_count,actual_error_count,corrected_bits,reconciliation_leakage,reconciled_key_length,final_key_length,final_key_rate,compression_ratio,accepted,final_keys_match,reconciliation_matched,z_basis_sifted_length,z_basis_qber,x_basis_sifted_length,x_basis_qber,qber_ci_lower,qber_ci_upper
2,Eve_p_0.6,1200,590,0.49166666666666664,118,0.1440677966101695,0.13898305084745763,17,82,0,0,0,0,0.0,0.0,False,False,False,305,0.14426229508196722,285,0.13333333333333333,0.09193548088390031,0.21864401469143468
3,Eve_p_0.6,1200,647,0.5391666666666667,129,0.10852713178294573,0.1561051004636785,14,101,61,375,518,0,0.0,0.0,False,False,False,340,0.14411764705882352,307,0.16938110749185667,0.06575597387235887,0.1739392169465923
4,Eve_p_0.6,1200,590,0.49166666666666664,118,0.09322033898305085,0.14576271186440679,11,86,51,322,472,0,0.0,0.0,False,False,False,319,0.15047021943573669,271,0.14022140221402213,0.052851600772239334,0.15923925131385774
5,Eve_p_0.6,1200,597,0.4975,119,0.19327731092436976,0.152428810720268,23,91,0,0,0,0,0.0,0.0,False,False,False,302,0.1357615894039735,295,0.1694915254237288,0.13238557850806795,0.27335251105211344
6,Eve_p_0.6,1200,620,0.5166666666666667,124,0.12903225806451613,0.1435483870967742,16,89,0,0,0,0,0.0,0.0,False,False,False,318,0.16037735849056603,302,0.12582781456953643,0.08100831296864847,0.19935033712282207
7,Eve_p_0.6,1200,602,0.5016666666666667,120,0.16666666666666666,0.14950166112956811,20,90,0,0,0,0,0.0,0.0,False,False,False,305,0.13442622950819672,297,0.16498316498316498,0.11055996367984616,0.24345281393262286
0,Eve_p_0.7,1200,599,0.49916666666666665,120,0.21666666666666667,0.19699499165275458,26,118,0,0,0,0,0.0,0.0,False,False,False,295,0.20677966101694914,304,0.1875,0.15236723564151497,0.29854362532908374
1,Eve_p_0.7,1200,615,0.5125,123,0.18699186991869918,0.16747967479674797,23,103,0,0,0,0,0.0,0.0,False,False,False,315,0.17142857142857143,300,0.16333333333333333,0.12795837432731733,0.2649845899376325
2,Eve_p_0.7,1200,585,0.4875,117,0.2222222222222222,0.1606837606837607,26,94,0,0,0,0,0.0,0.0,False,False,False,299,0.15719063545150502,286,0.16433566433566432,0.15640397459756145,0.3057011618817349
3,Eve_p_0.7,1200,582,0.485,116,0.19827586206896552,0.15120274914089346,23,88,0,0,0,0,0.0,0.0,False,False,False,284,0.1443661971830986,298,0.15771812080536912,0.13591272407554178,0.2799822367432057
4,Eve_p_0.7,1200,588,0.49,118,0.2033898305084746,0.2193877551020408,24,129,0,0,0,0,0.0,0.0,False,False,False,283,0.22614840989399293,305,0.21311475409836064,0.14065990339326612,0.28482300958617973
5,Eve_p_0.7,1200,583,0.48583333333333334,117,0.24786324786324787,0.18524871355060035,29,108,0,0,0,0,0.0,0.0,False,False,False,269,0.1449814126394052,314,0.2197452229299363,0.17847939213759073,0.3332775778974629
6,Eve_p_0.7,1200,593,0.49416666666666664,119,0.19327731092436976,0.2057335581787521,23,122,0,0,0,0,0.0,0.0,False,False,False,303,0.2079207920792079,290,0.20344827586206896,0.13238557850806795,0.27335251105211344
7,Eve_p_0.7,1200,590,0.49166666666666664,118,0.09322033898305085,0.17288135593220338,11,102,57,348,472,0,0.0,0.0,False,False,False,285,0.17543859649122806,305,0.17049180327868851,0.052851600772239334,0.15923925131385774
0,Eve_p_0.8,1200,578,0.4816666666666667,116,0.1810344827586207,0.20761245674740483,21,120,0,0,0,0,0.0,0.0,False,False,False,284,0.2147887323943662,294,0.20068027210884354,0.1215668063757755,0.26095072363261473
1,Eve_p_0.8,1200,576,0.48,115,0.1565217391304348,0.1857638888888889,18,107,0,0,0,0,0.0,0.0,False,False,False,294,0.20408163265306123,282,0.16666666666666666,0.10136128969864948,0.2338875301665308
2,Eve_p_0.8,1200,627,0.5225,125,0.208,0.18181818181818182,26,114,0,0,0,0,0.0,0.0,False,False,False,321,0.17133956386292834,306,0.19281045751633988,0.14608410980638942,0.28732808011927324
3,Eve_p_0.8,1200,569,0.4741666666666667,114,0.20175438596491227,0.18101933216168717,23,103,0,0,0,0,0.0,0.0,False,False,False,283,0.19081272084805653,286,0.17132867132867133,0.13837064215120354,0.28458286945231603
4,Eve_p_0.8,1200,620,0.5166666666666667,124,0.20161290322580644,0.21129032258064517,25,131,0,0,0,0,0.0,0.0,False,False,False,296,0.19256756756756757,324,0.22839506172839505,0.14045648042948655,0.280701564209305
5,Eve_p_0.8,1200,583,0.48583333333333334,117,0.21367521367521367,0.2058319039451115,25,120,0,0,0,0,0.0,0.0,False,False,False,280,0.16785714285714284,303,0.24092409240924093,0.149129340176678,0.29642518511736593
6,Eve_p_0.8,1200,574,0.47833333333333333,115,0.2608695652173913,0.24738675958188153,30,142,0,0,0,0,0.0,0.0,False,False,False,261,0.23371647509578544,313,0.25878594249201275,0.18927463646034004,0.34792390901541836
7,Eve_p_0.8,1200,588,0.49,118,0.211864406779661,0.21258503401360543,25,125,0,0,0,0,0.0,0.0,False,False,False,301,0.19933554817275748,287,0.2264808362369338,0.1478252344215709,0.29407245247274794
0,Eve_p_0.9,1200,628,0.5233333333333333,126,0.19047619047619047,0.21496815286624205,24,135,0,0,0,0,0.0,0.0,False,False,False,322,0.21739130434782608,306,0.21241830065359477,0.13147331144653382,0.2677940665662556
1,Eve_p_0.9,1200,620,0.5166666666666667,124,0.1935483870967742,0.2161290322580645,24,134,0,0,0,0,0.0,0.0,False,False,False,306,0.22875816993464052,314,0.20382165605095542,0.13365541550998383,0.2718582519568831
2,Eve_p_0.9,1200,582,0.485,116,0.20689655172413793,0.2422680412371134,24,141,0,0,0,0,0.0,0.0,False,False,False,294,0.20408163265306123,288,0.28125,0.14316108402445132,0.2894225921994748
3,Eve_p_0.9,1200,620,0.5166666666666667,124,0.20967741935483872,0.20806451612903226,26,129,0,0,0,0,0.0,0.0,False,False,False,317,0.20504731861198738,303,0.21122112211221122,0.14729885722962444,0.28950356458109167
4,Eve_p_0.9,1200,601,0.5008333333333334,120,0.25,0.2512479201331115,30,151,0,0,0,0,0.0,0.0,False,False,False,314,0.24522292993630573,287,0.2578397212543554,0.18109821656809566,0.33441136664125615
5,Eve_p_0.9,1200,574,0.47833333333333333,115,0.2956521739130435,0.20905923344947736,34,120,0,0,0,0,0.0,0.0,False,False,False,300,0.2,274,0.21897810218978103,0.21994782436975094,0.38456729630953357
